dataset	split	task	arm	fit	correct	correct_grids	test_grids	oracle_chosen_family	selected_program	oracle_witness
ARC1	evaluation	639f5a19	grid_objects	false	false	0	1	false		
ARC1	evaluation	5b526a93	complete	false	false	0	1	NA	id	
ARC1	evaluation	5b526a93	grid_d2	false	false	0	1	false		
ARC1	evaluation	5b526a93	objects	false	false	0	1	false		
ARC1	evaluation	5b526a93	grid_objects	false	false	0	1	false		
ARC1	training	1f85a75f	complete	true	true	1	1	NA	cropLargest	
ARC1	training	1f85a75f	grid_d2	true	true	1	1	true	cropLargest	cropLargest
ARC1	training	1f85a75f	objects	true	true	1	1	true	zero-4-mono / Largest / Identity / Crop	zero-4-mono / Largest / Identity / Crop
ARC1	training	1f85a75f	grid_objects	true	true	1	1	true	cropLargest	cropLargest
ARC1	training	00d62c1b	complete	true	true	1	1	NA	fillEnclosed 4	
ARC1	training	00d62c1b	grid_d2	true	true	1	1	true	fillEnclosed 4	fillEnclosed 4
ARC1	training	00d62c1b	objects	false	false	0	1	false		
ARC1	training	00d62c1b	grid_objects	true	true	1	1	true	fillEnclosed 4	fillEnclosed 4
ARC1	evaluation	310f3251	complete	false	false	0	1	NA	id	
ARC1	evaluation	310f3251	grid_d2	false	false	0	1	false		
ARC1	evaluation	310f3251	objects	false	false	0	1	false		
ARC1	evaluation	310f3251	grid_objects	false	false	0	1	false		
ARC1	evaluation	27f8ce4f	complete	false	false	0	1	NA	id	
ARC1	evaluation	27f8ce4f	grid_d2	false	false	0	1	false		
ARC1	evaluation	27f8ce4f	objects	false	false	0	1	false		
ARC1	evaluation	27f8ce4f	grid_objects	false	false	0	1	false		
ARC1	training	137eaa0f	complete	false	false	0	1	NA	id	
ARC1	training	137eaa0f	grid_d2	false	false	0	1	false		
ARC1	training	137eaa0f	objects	false	false	0	1	false		
ARC1	training	137eaa0f	grid_objects	false	false	0	1	false		
ARC1	training	543a7ed5	complete	false	false	0	1	NA	id	
ARC1	training	543a7ed5	grid_d2	false	false	0	1	false		
ARC1	training	543a7ed5	objects	false	false	0	1	false		
ARC1	training	543a7ed5	grid_objects	false	false	0	1	false		
ARC1	training	5614dbcf	complete	false	false	0	1	NA	id	
ARC1	training	5614dbcf	grid_d2	false	false	0	1	false		
ARC1	training	5614dbcf	objects	false	false	0	1	false		
ARC1	training	5614dbcf	grid_objects	false	false	0	1	false		
ARC1	evaluation	37d3e8b2	complete	false	false	0	1	NA	id	
ARC1	evaluation	37d3e8b2	grid_d2	false	false	0	1	false		
ARC1	evaluation	37d3e8b2	objects	false	false	0	1	false		
ARC1	evaluation	37d3e8b2	grid_objects	false	false	0	1	false		
ARC1	training	56dc2b01	complete	false	false	0	1	NA	id	
ARC1	training	56dc2b01	grid_d2	false	false	0	1	false		
ARC1	training	56dc2b01	objects	false	false	0	1	false		
ARC1	training	56dc2b01	grid_objects	false	false	0	1	false		
ARC1	evaluation	281123b4	complete	false	false	0	1	NA	id	
ARC1	evaluation	281123b4	grid_d2	false	false	0	1	false		
ARC1	evaluation	281123b4	objects	false	false	0	1	false		
ARC1	evaluation	281123b4	grid_objects	false	false	0	1	false		
ARC1	evaluation	506d28a5	complete	true	true	1	1	NA	splitV or 3	
ARC1	evaluation	506d28a5	grid_d2	true	true	1	1	true	splitV or 3	splitV or 3
ARC1	evaluation	506d28a5	objects	false	false	0	1	false		
ARC1	evaluation	506d28a5	grid_objects	true	true	1	1	true	splitV or 3	splitV or 3
ARC1	evaluation	e95e3d8e	complete	false	false	0	1	NA	id	
ARC1	evaluation	e95e3d8e	grid_d2	false	false	0	1	false		
ARC1	evaluation	e95e3d8e	objects	false	false	0	1	false		
ARC1	evaluation	e95e3d8e	grid_objects	false	false	0	1	false		
ARC1	training	3eda0437	complete	false	false	0	1	NA	id	
ARC1	training	3eda0437	grid_d2	false	false	0	1	false		
ARC1	training	3eda0437	objects	false	false	0	1	false		
ARC1	training	3eda0437	grid_objects	false	false	0	1	false		
ARC1	training	49d1d64f	complete	false	false	0	1	NA	id	
ARC1	training	49d1d64f	grid_d2	false	false	0	1	false		
ARC1	training	49d1d64f	objects	false	false	0	1	false		
ARC1	training	49d1d64f	grid_objects	false	false	0	1	false		
ARC1	training	bda2d7a6	complete	false	false	0	2	NA	id	
ARC1	training	bda2d7a6	grid_d2	false	false	0	2	false		
ARC1	training	bda2d7a6	objects	false	false	0	2	false		
ARC1	training	bda2d7a6	grid_objects	false	false	0	2	false		
ARC1	evaluation	5d2a5c43	complete	true	true	2	2	NA	splitH or 8	
ARC1	evaluation	5d2a5c43	grid_d2	true	true	2	2	true	splitH or 8	splitH or 8
ARC1	evaluation	5d2a5c43	objects	false	false	0	2	false		
ARC1	evaluation	5d2a5c43	grid_objects	true	true	2	2	true	splitH or 8	splitH or 8
ARC1	training	f76d97a5	complete	false	false	0	1	NA	id	
ARC1	training	f76d97a5	grid_d2	false	false	0	1	false		
ARC1	training	f76d97a5	objects	false	false	0	1	false		
ARC1	training	f76d97a5	grid_objects	false	false	0	1	false		
ARC1	training	a2fd1cf0	complete	false	false	0	1	NA	id	
ARC1	training	a2fd1cf0	grid_d2	false	false	0	1	false		
ARC1	training	a2fd1cf0	objects	false	false	0	1	false		
ARC1	training	a2fd1cf0	grid_objects	false	false	0	1	false		
ARC1	evaluation	3194b014	complete	false	false	0	1	NA	id	
ARC1	evaluation	3194b014	grid_d2	false	false	0	1	false		
ARC1	evaluation	3194b014	objects	false	false	0	1	false		
ARC1	evaluation	3194b014	grid_objects	false	false	0	1	false		
ARC1	evaluation	94414823	complete	false	false	0	1	NA	id	
ARC1	evaluation	94414823	grid_d2	false	false	0	1	false		
ARC1	evaluation	94414823	objects	false	false	0	1	false		
ARC1	evaluation	94414823	grid_objects	false	false	0	1	false		
ARC1	training	db93a21d	complete	false	false	0	1	NA	id	
ARC1	training	db93a21d	grid_d2	false	false	0	1	false		
ARC1	training	db93a21d	objects	false	false	0	1	false		
ARC1	training	db93a21d	grid_objects	false	false	0	1	false		
ARC1	training	aabf363d	complete	false	false	0	1	NA	id	
ARC1	training	aabf363d	grid_d2	false	false	0	1	false		
ARC1	training	aabf363d	objects	false	false	0	1	false		
ARC1	training	aabf363d	grid_objects	false	false	0	1	false		
ARC1	evaluation	e7dd8335	complete	false	false	0	1	NA	id	
ARC1	evaluation	e7dd8335	grid_d2	false	false	0	1	false		
ARC1	evaluation	e7dd8335	objects	false	false	0	1	false		
ARC1	evaluation	e7dd8335	grid_objects	false	false	0	1	false		
ARC1	evaluation	c8b7cc0f	complete	false	false	0	1	NA	id	
ARC1	evaluation	c8b7cc0f	grid_d2	false	false	0	1	false		
ARC1	evaluation	c8b7cc0f	objects	false	false	0	1	false		
ARC1	evaluation	c8b7cc0f	grid_objects	false	false	0	1	false		
ARC1	training	6aa20dc0	complete	false	false	0	1	NA	id	
ARC1	training	6aa20dc0	grid_d2	false	false	0	1	false		
ARC1	training	6aa20dc0	objects	false	false	0	1	false		
ARC1	training	6aa20dc0	grid_objects	false	false	0	1	false		
ARC1	training	a61ba2ce	complete	false	false	0	1	NA	id	
ARC1	training	a61ba2ce	grid_d2	false	false	0	1	false		
ARC1	training	a61ba2ce	objects	false	false	0	1	false		
ARC1	training	a61ba2ce	grid_objects	false	false	0	1	false		
ARC1	training	e179c5f4	complete	false	false	0	1	NA	id	
ARC1	training	e179c5f4	grid_d2	false	false	0	1	false		
ARC1	training	e179c5f4	objects	false	false	0	1	false		
ARC1	training	e179c5f4	grid_objects	false	false	0	1	false		
ARC1	training	a9f96cdd	complete	false	false	0	1	NA	id	
ARC1	training	a9f96cdd	grid_d2	false	false	0	1	false		
ARC1	training	a9f96cdd	objects	false	false	0	1	false		
ARC1	training	a9f96cdd	grid_objects	false	false	0	1	false		
ARC1	evaluation	1e81d6f9	complete	false	false	0	1	NA	id	
ARC1	evaluation	1e81d6f9	grid_d2	false	false	0	1	false		
ARC1	evaluation	1e81d6f9	objects	false	false	0	1	false		
ARC1	evaluation	1e81d6f9	grid_objects	false	false	0	1	false		
ARC1	evaluation	0a2355a6	complete	false	false	0	1	NA	id	
ARC1	evaluation	0a2355a6	grid_d2	false	false	0	1	false		
ARC1	evaluation	0a2355a6	objects	false	false	0	1	false		
ARC1	evaluation	0a2355a6	grid_objects	false	false	0	1	false		
ARC1	training	4612dd53	complete	false	false	0	1	NA	id	
ARC1	training	4612dd53	grid_d2	false	false	0	1	false		
ARC1	training	4612dd53	objects	false	false	0	1	false		
ARC1	training	4612dd53	grid_objects	false	false	0	1	false		
ARC1	evaluation	e7a25a18	complete	false	false	0	1	NA	id	
ARC1	evaluation	e7a25a18	grid_d2	false	false	0	1	false		
ARC1	evaluation	e7a25a18	objects	false	false	0	1	false		
ARC1	evaluation	e7a25a18	grid_objects	false	false	0	1	false		
ARC1	training	d511f180	complete	false	false	0	1	NA	id	
ARC1	training	d511f180	grid_d2	false	false	0	1	false		
ARC1	training	d511f180	objects	false	false	0	1	false		
ARC1	training	d511f180	grid_objects	false	false	0	1	false		
ARC1	evaluation	aa4ec2a5	complete	false	false	0	1	NA	id	
ARC1	evaluation	aa4ec2a5	grid_d2	false	false	0	1	false		
ARC1	evaluation	aa4ec2a5	objects	false	false	0	1	false		
ARC1	evaluation	aa4ec2a5	grid_objects	false	false	0	1	false		
ARC1	training	963e52fc	complete	false	true	1	1	NA	tile 1 2	
ARC1	training	963e52fc	grid_d2	false	false	0	1	false		
ARC1	training	963e52fc	objects	false	false	0	1	false		
ARC1	training	963e52fc	grid_objects	false	false	0	1	false		
ARC1	evaluation	08573cc6	complete	false	false	0	1	NA	id	
ARC1	evaluation	08573cc6	grid_d2	false	false	0	1	false		
ARC1	evaluation	08573cc6	objects	false	false	0	1	false		
ARC1	evaluation	08573cc6	grid_objects	false	false	0	1	false		
ARC1	evaluation	e633a9e5	complete	false	false	0	1	NA	id	
ARC1	evaluation	e633a9e5	grid_d2	false	false	0	1	false		
ARC1	evaluation	e633a9e5	objects	false	false	0	1	false		
ARC1	evaluation	e633a9e5	grid_objects	false	false	0	1	false		
ARC1	training	8a004b2b	complete	false	false	0	1	NA	id	
ARC1	training	8a004b2b	grid_d2	false	false	0	1	false		
ARC1	training	8a004b2b	objects	false	false	0	1	false		
ARC1	training	8a004b2b	grid_objects	false	false	0	1	false		
ARC1	evaluation	66f2d22f	complete	true	true	1	1	NA	splitH nor 5	
ARC1	evaluation	66f2d22f	grid_d2	true	true	1	1	true	splitH nor 5	splitH nor 5
ARC1	evaluation	66f2d22f	objects	false	false	0	1	false		
ARC1	evaluation	66f2d22f	grid_objects	true	true	1	1	true	splitH nor 5	splitH nor 5
ARC1	training	90c28cc7	complete	false	false	0	1	NA	id	
ARC1	training	90c28cc7	grid_d2	false	false	0	1	false		
ARC1	training	90c28cc7	objects	false	false	0	1	false		
ARC1	training	90c28cc7	grid_objects	false	false	0	1	false		
ARC1	evaluation	fea12743	complete	false	false	0	1	NA	id	
ARC1	evaluation	fea12743	grid_d2	false	false	0	1	false		
ARC1	evaluation	fea12743	objects	false	false	0	1	false		
ARC1	evaluation	fea12743	grid_objects	false	false	0	1	false		
ARC1	training	05f2a901	complete	false	false	0	1	NA	id	
ARC1	training	05f2a901	grid_d2	false	false	0	1	false		
ARC1	training	05f2a901	objects	false	false	0	1	false		
ARC1	training	05f2a901	grid_objects	false	false	0	1	false		
ARC1	evaluation	6f473927	complete	false	false	0	1	NA	id	
ARC1	evaluation	6f473927	grid_d2	false	false	0	1	false		
ARC1	evaluation	6f473927	objects	false	false	0	1	false		
ARC1	evaluation	6f473927	grid_objects	false	false	0	1	false		
ARC1	training	3bd67248	complete	false	false	0	1	NA	id	
ARC1	training	3bd67248	grid_d2	false	false	0	1	false		
ARC1	training	3bd67248	objects	false	false	0	1	false		
ARC1	training	3bd67248	grid_objects	false	false	0	1	false		
ARC1	training	e21d9049	complete	false	false	0	1	NA	id	
ARC1	training	e21d9049	grid_d2	false	false	0	1	false		
ARC1	training	e21d9049	objects	false	false	0	1	false		
ARC1	training	e21d9049	grid_objects	false	false	0	1	false		
ARC1	training	74dd1130	complete	true	true	1	1	NA	transpose	
ARC1	training	74dd1130	grid_d2	true	true	1	1	true	transpose	transpose
ARC1	training	74dd1130	objects	false	false	0	1	false		
ARC1	training	74dd1130	grid_objects	true	true	1	1	true	transpose	transpose
ARC1	training	75b8110e	complete	false	false	0	1	NA	id	
ARC1	training	75b8110e	grid_d2	false	false	0	1	false		
ARC1	training	75b8110e	objects	false	false	0	1	false		
ARC1	training	75b8110e	grid_objects	false	false	0	1	false		
ARC1	evaluation	4e45f183	complete	false	false	0	1	NA	id	
ARC1	evaluation	4e45f183	grid_d2	false	false	0	1	false		
ARC1	evaluation	4e45f183	objects	false	false	0	1	false		
ARC1	evaluation	4e45f183	grid_objects	false	false	0	1	false		
ARC1	evaluation	e2092e0c	complete	false	false	0	1	NA	id	
ARC1	evaluation	e2092e0c	grid_d2	false	false	0	1	false		
ARC1	evaluation	e2092e0c	objects	false	false	0	1	false		
ARC1	evaluation	e2092e0c	grid_objects	false	false	0	1	false		
ARC1	evaluation	c62e2108	complete	false	false	0	1	NA	id	
ARC1	evaluation	c62e2108	grid_d2	false	false	0	1	false		
ARC1	evaluation	c62e2108	objects	false	false	0	1	false		
ARC1	evaluation	c62e2108	grid_objects	false	false	0	1	false		
ARC1	evaluation	94be5b80	complete	false	false	0	1	NA	id	
ARC1	evaluation	94be5b80	grid_d2	false	false	0	1	false		
ARC1	evaluation	94be5b80	objects	false	false	0	1	false		
ARC1	evaluation	94be5b80	grid_objects	false	false	0	1	false		
ARC1	training	bc1d5164	complete	false	false	0	1	NA	id	
ARC1	training	bc1d5164	grid_d2	false	false	0	1	false		
ARC1	training	bc1d5164	objects	false	false	0	1	false		
ARC1	training	bc1d5164	grid_objects	false	false	0	1	false		
ARC1	training	bdad9b1f	complete	false	false	0	1	NA	id	
ARC1	training	bdad9b1f	grid_d2	false	false	0	1	false		
ARC1	training	bdad9b1f	objects	false	false	0	1	false		
ARC1	training	bdad9b1f	grid_objects	false	false	0	1	false		
ARC1	training	9d9215db	complete	false	false	0	1	NA	id	
ARC1	training	9d9215db	grid_d2	false	false	0	1	false		
ARC1	training	9d9215db	objects	false	false	0	1	false		
ARC1	training	9d9215db	grid_objects	false	false	0	1	false		
ARC1	evaluation	845d6e51	complete	false	false	0	1	NA	id	
ARC1	evaluation	845d6e51	grid_d2	false	false	0	1	false		
ARC1	evaluation	845d6e51	objects	false	false	0	1	false		
ARC1	evaluation	845d6e51	grid_objects	false	false	0	1	false		
ARC1	evaluation	b9630600	complete	false	false	0	1	NA	id	
ARC1	evaluation	b9630600	grid_d2	false	false	0	1	false		
ARC1	evaluation	b9630600	objects	false	false	0	1	false		
ARC1	evaluation	b9630600	grid_objects	false	false	0	1	false		
ARC1	training	a740d043	complete	true	true	1	1	NA	recolour 1 0 ; cropBBox	
ARC1	training	a740d043	grid_d2	true	true	1	1	true	recolour 1 0 ; cropBBox	recolour 1 0 ; cropBBox
ARC1	training	a740d043	objects	false	false	0	1	false		
ARC1	training	a740d043	grid_objects	true	true	1	1	true	recolour 1 0 ; cropBBox	recolour 1 0 ; cropBBox
ARC1	training	ddf7fa4f	complete	false	false	0	1	NA	id	
ARC1	training	ddf7fa4f	grid_d2	false	false	0	1	false		
ARC1	training	ddf7fa4f	objects	false	false	0	1	false		
ARC1	training	ddf7fa4f	grid_objects	false	false	0	1	false		
ARC1	evaluation	52fd389e	complete	false	false	0	1	NA	id	
ARC1	evaluation	52fd389e	grid_d2	false	false	0	1	false		
ARC1	evaluation	52fd389e	objects	false	false	0	1	false		
ARC1	evaluation	52fd389e	grid_objects	false	false	0	1	false		
ARC1	evaluation	f21745ec	complete	false	false	0	1	NA	id	
ARC1	evaluation	f21745ec	grid_d2	false	false	0	1	false		
ARC1	evaluation	f21745ec	objects	false	false	0	1	false		
ARC1	evaluation	f21745ec	grid_objects	false	false	0	1	false		
ARC1	evaluation	137f0df0	complete	false	false	0	1	NA	id	
ARC1	evaluation	137f0df0	grid_d2	false	false	0	1	false		
ARC1	evaluation	137f0df0	objects	false	false	0	1	false		
ARC1	evaluation	137f0df0	grid_objects	false	false	0	1	false		
ARC1	evaluation	981571dc	complete	false	false	0	1	NA	id	
ARC1	evaluation	981571dc	grid_d2	false	false	0	1	false		
ARC1	evaluation	981571dc	objects	false	false	0	1	false		
ARC1	evaluation	981571dc	grid_objects	false	false	0	1	false		
ARC1	evaluation	bbb1b8b6	complete	false	false	1	2	NA	leftHalf	
ARC1	evaluation	bbb1b8b6	grid_d2	false	false	0	2	false		
ARC1	evaluation	bbb1b8b6	objects	false	false	0	2	false		
ARC1	evaluation	bbb1b8b6	grid_objects	false	false	0	2	false		
ARC1	evaluation	0e671a1a	complete	false	false	0	1	NA	id	
ARC1	evaluation	0e671a1a	grid_d2	false	false	0	1	false		
ARC1	evaluation	0e671a1a	objects	false	false	0	1	false		
ARC1	evaluation	0e671a1a	grid_objects	false	false	0	1	false		
ARC1	training	dc0a314f	complete	false	false	0	1	NA	id	
ARC1	training	dc0a314f	grid_d2	false	false	0	1	false		
ARC1	training	dc0a314f	objects	false	false	0	1	false		
ARC1	training	dc0a314f	grid_objects	false	false	0	1	false		
ARC1	training	760b3cac	complete	false	false	0	1	NA	id	
ARC1	training	760b3cac	grid_d2	false	false	0	1	false		
ARC1	training	760b3cac	objects	false	false	0	1	false		
ARC1	training	760b3cac	grid_objects	false	false	0	1	false		
ARC1	training	23581191	complete	false	false	0	1	NA	id	
ARC1	training	23581191	grid_d2	false	false	0	1	false		
ARC1	training	23581191	objects	false	false	0	1	false		
ARC1	training	23581191	grid_objects	false	false	0	1	false		
ARC1	training	d4f3cd78	complete	false	false	0	1	NA	id	
ARC1	training	d4f3cd78	grid_d2	false	false	0	1	false		
ARC1	training	d4f3cd78	objects	false	false	0	1	false		
ARC1	training	d4f3cd78	grid_objects	false	false	0	1	false		
ARC1	evaluation	fb791726	complete	false	false	0	1	NA	id	
ARC1	evaluation	fb791726	grid_d2	false	false	0	1	false		
ARC1	evaluation	fb791726	objects	false	false	0	1	false		
ARC1	evaluation	fb791726	grid_objects	false	false	0	1	false		
ARC1	training	7c008303	complete	false	false	0	1	NA	id	
ARC1	training	7c008303	grid_d2	false	false	0	1	false		
ARC1	training	7c008303	objects	false	false	0	1	false		
ARC1	training	7c008303	grid_objects	false	false	0	1	false		
ARC1	training	1b2d62fb	complete	true	true	1	1	NA	splitH nor 8	
ARC1	training	1b2d62fb	grid_d2	true	true	1	1	true	splitH nor 8	splitH nor 8
ARC1	training	1b2d62fb	objects	false	false	0	1	false		
ARC1	training	1b2d62fb	grid_objects	true	true	1	1	true	splitH nor 8	splitH nor 8
ARC1	training	9af7a82c	complete	false	false	0	1	NA	id	
ARC1	training	9af7a82c	grid_d2	false	false	0	1	false		
ARC1	training	9af7a82c	objects	false	false	0	1	false		
ARC1	training	9af7a82c	grid_objects	false	false	0	1	false		
ARC1	evaluation	1a2e2828	complete	false	false	0	1	NA	id	
ARC1	evaluation	1a2e2828	grid_d2	false	false	0	1	false		
ARC1	evaluation	1a2e2828	objects	false	false	0	1	false		
ARC1	evaluation	1a2e2828	grid_objects	false	false	0	1	false		
ARC1	evaluation	b15fca0b	complete	false	false	0	1	NA	id	
ARC1	evaluation	b15fca0b	grid_d2	false	false	0	1	false		
ARC1	evaluation	b15fca0b	objects	false	false	0	1	false		
ARC1	evaluation	b15fca0b	grid_objects	false	false	0	1	false		
ARC1	training	8731374e	complete	false	false	0	1	NA	id	
ARC1	training	8731374e	grid_d2	false	false	0	1	false		
ARC1	training	8731374e	objects	false	false	0	1	false		
ARC1	training	8731374e	grid_objects	false	false	0	1	false		
ARC1	evaluation	332efdb3	complete	false	false	0	1	NA	id	
ARC1	evaluation	332efdb3	grid_d2	false	false	0	1	false		
ARC1	evaluation	332efdb3	objects	false	false	0	1	false		
ARC1	evaluation	332efdb3	grid_objects	false	false	0	1	false		
ARC1	training	b527c5c6	complete	false	false	0	1	NA	id	
ARC1	training	b527c5c6	grid_d2	false	false	0	1	false		
ARC1	training	b527c5c6	objects	false	false	0	1	false		
ARC1	training	b527c5c6	grid_objects	false	false	0	1	false		
ARC1	training	6d0160f0	complete	false	false	0	1	NA	id	
ARC1	training	6d0160f0	grid_d2	false	false	0	1	false		
ARC1	training	6d0160f0	objects	false	false	0	1	false		
ARC1	training	6d0160f0	grid_objects	false	false	0	1	false		
ARC1	evaluation	f9a67cb5	complete	false	false	0	1	NA	id	
ARC1	evaluation	f9a67cb5	grid_d2	false	false	0	1	false		
ARC1	evaluation	f9a67cb5	objects	false	false	0	1	false		
ARC1	evaluation	f9a67cb5	grid_objects	false	false	0	1	false		
ARC1	evaluation	2546ccf6	complete	false	false	0	1	NA	symmetrizeH	
ARC1	evaluation	2546ccf6	grid_d2	false	false	0	1	false		
ARC1	evaluation	2546ccf6	objects	false	false	0	1	false		
ARC1	evaluation	2546ccf6	grid_objects	false	false	0	1	false		
ARC1	evaluation	1990f7a8	complete	false	false	0	1	NA	id	
ARC1	evaluation	1990f7a8	grid_d2	false	false	0	1	false		
ARC1	evaluation	1990f7a8	objects	false	false	0	1	false		
ARC1	evaluation	1990f7a8	grid_objects	false	false	0	1	false		
ARC1	training	913fb3ed	complete	false	false	0	1	NA	box 4	
ARC1	training	913fb3ed	grid_d2	false	false	0	1	false		
ARC1	training	913fb3ed	objects	false	false	0	1	false		
ARC1	training	913fb3ed	grid_objects	false	false	0	1	false		
ARC1	training	40853293	complete	false	false	0	1	NA	id	
ARC1	training	40853293	grid_d2	false	false	0	1	false		
